607081,glennphillipsbandprogday
614164,"glove,jack,&donavon"
597610,glr
613824,gls
601585,gnod
602572,gnr
608339,go-go's
606275,goat girl
138141,godfathers
605453,godfathers razzmatazz
611337,gohlss
612674,golden earring
610589,golden grass
603366,gong
612883,goo goo dolls
612686,good rockin dopsie
604112,gor
135934,gorddownie
602041,gordon lightfoot
596666,gordonstonetrio
607895,gorillaz
609295,gozoyoshimasu&kukangendai
606260,gp
595385,gpgds
614209,gr
608940,graceful
608195,grandfunk-hamburg
601067,grant hart
613903,grant lee phillips
600964,granthart
596397,grass
595144,grateful
614101,grateful dead
597457,gratefuldead
611116,grausametoechterffm
605909,graysoncapps
598110,grdead
606405,greatguitars
613823,greatlakeswimmers
135222,green day
612597,green ray
605222,greenday
609292,greenflames
596721,greenisbeautiful
595033,greensky
612619,greg kihn
597615,gregluttrell
137435,gretchen parlato
597708,greyboyallstars
607503,grinspoon
3b1812c16b8ae668219235b53baafdd4a2632b3f,grisman mccoury
604491,grizzly bear
614170,grndtn
595282,groundhog
608910,grusom
607119,gryphon
612542,gsol
610712,guapo
610452,gueststar
611105,guillermoklein
604171,gun brighton centre
612529,guns n roses
614223,gurevich
610308,gurge
603750,gvf
603041,gw_dr
605904,gwbotlinny
605960,gwhocnetor
605871,gwlaurmd
605873,gwwhwashdc
605802,gwwin
604722,gypsy
606948,gypsy kings
606912,haas in vain
609012,habibkoite
613478,hackett
137756,hail
605216,haim
614211,haldern pop
598176,halem
596793,haleyjane
612446,half.waif
607840,hallyday
608132,halma
611829,hamburg blues band
609934,hammerfallka
606868,handel-haydn_society
603661,handel-haydnsociety
606955,hanging stars
604839,hannahpeel
608542,hannes.wader
595670,hannigan_miz
599978,hans.theessink+terry.evans
608499,happy mondays
604842,harding
613371,"hargrove, roy"
607626,hariprasad_chaurasia
594895,hartford
608289,hats off gentlemen it's adequate
610267,haunted
136528,hawktail
608153,hawkwind
596766,hayley
595892,hayleyjane
608290,hb
606360,hbb
608616,hc
cc7658c26e6ebebef0649e235e35eed580006e74,healy
605722,heart
610386,heartbreakers
608282,heather findlay
602725,heaven
e65dc8500c0b1fcd5dcddaddc9bc1c9ed784f6ff,hedges
612970,helgeschneider
607290,hell'sbelles
599927,helmet
610604,helmet of gnats
604990,hempress sativa
138317,hendrix
606082,henri texier
602229,henrik.freischlader
9491c3e7c3e3fb307e41219e93ff71742468afa9,henry butler
600793,henry cow
600764,henrythreadgill
138596,herbert groenemeyer
600447,herbert joos trio
134925,herbie hancock
614227,heroes
607527,heronoblivion
596156,herring
605498,hesperion_xxi
605493,hesperionxxi
599850,hexvessel
604030,heynderickx
135938,heyocean
608408,hfot
596772,hftrr
607712,hhancockheadhunters
613203,hhg
595097,hht
136052,higgs
fc0aceb4768c16160daee0dacd4f80ed467db94e,highcountry
597058,hillbenders
610369,him
611215,hirax
614263,hirie
595477,hiroyatsukamoto
137768,hisb
595983,hissgoldenmessenger
608899,hlm
612578,hm
612328,hm+vm
613170,hmasekela
599792,hoa
603514,hol
602977,hole
596871,holiday
595680,holly
47402ec7c1be829d3c012a4c4d5af198354f30ee,holly bowling
595697,hollybowling
611997,homemadesin
597772,honey
134843,honey.island.swamp.band
612755,honeyblood
596120,honeywood
614217,honig
596692,hoodoo
613765,hookworms
600278,hooverphonic
595024,hornsby
612170,horrors
